,Date,Season,Team,상대팀,R,RECp,pita
914,2019-07-04,2019,삼성,KT,2.0,5.2,0.12886597938144329
915,2019-07-04,2019,KT,삼성,6.8,4.0,0.7429305912596401
916,2019-07-04,2019,NC,KIA,5.8,3.2,0.7666362807657247
917,2019-07-04,2019,KIA,NC,4.2,6.4,0.30102389078498293
918,2019-07-04,2019,두산,키움,3.4,5.4,0.28388998035363455
919,2019-07-04,2019,키움,두산,3.4,1.8,0.7810810810810811
920,2019-07-05,2019,SK,두산,3.2,2.0,0.7191011235955057
921,2019-07-05,2019,두산,SK,5.8,8.8,0.30284479654303204
922,2019-07-05,2019,LG,KIA,5.8,3.6,0.7218884120171674
923,2019-07-05,2019,KIA,LG,3.4,5.2,0.29948186528497406
924,2019-07-05,2019,롯데,키움,3.8,4.0,0.4743758212877793
925,2019-07-05,2019,키움,롯데,5.4,4.2,0.6230769230769231
926,2019-07-05,2019,KT,한화,6.2,3.0,0.8102866779089376
927,2019-07-05,2019,한화,KT,2.4,4.4,0.2292993630573248
928,2019-07-05,2019,삼성,NC,3.8,6.2,0.273071104387292
929,2019-07-05,2019,NC,삼성,6.0,4.4,0.6502890173410405
930,2019-07-06,2019,SK,두산,4.0,3.2,0.6097560975609756
931,2019-07-06,2019,두산,SK,5.2,9.8,0.21969450763730905
932,2019-07-06,2019,삼성,NC,3.2,7.2,0.16494845360824745
933,2019-07-06,2019,NC,삼성,6.8,3.2,0.8186968838526911
934,2019-07-06,2019,LG,KIA,5.0,4.2,0.5863039399624765
935,2019-07-06,2019,KIA,LG,4.2,4.2,0.5
936,2019-07-06,2019,롯데,키움,3.0,5.6,0.2229930624380575
937,2019-07-06,2019,키움,롯데,8.2,3.6,0.8384039900249377
938,2019-07-06,2019,KT,한화,7.0,2.6,0.8787661406025825
939,2019-07-06,2019,한화,KT,2.4,5.4,0.16494845360824742
940,2019-07-07,2019,SK,두산,4.0,3.6,0.5524861878453039
941,2019-07-07,2019,두산,SK,4.2,7.8,0.2247706422018349
942,2019-07-07,2019,삼성,NC,3.4,5.8,0.2557522123893805
943,2019-07-07,2019,NC,삼성,4.4,2.2,0.8
944,2019-07-07,2019,LG,KIA,4.2,5.0,0.41369606003752346
945,2019-07-07,2019,KIA,LG,3.8,4.0,0.4743758212877793
946,2019-07-07,2019,롯데,키움,3.0,5.6,0.2229930624380575
947,2019-07-07,2019,키움,롯데,9.4,3.6,0.8720884326885116
948,2019-07-07,2019,KT,한화,7.4,3.6,0.8086237448316599
949,2019-07-07,2019,한화,KT,3.6,6.2,0.25214007782101167
950,2019-07-09,2019,두산,LG,5.2,4.2,0.6051924798567592
951,2019-07-09,2019,LG,두산,3.6,4.0,0.44751381215469616
952,2019-07-09,2019,NC,롯데,8.4,3.8,0.8301176470588235
953,2019-07-09,2019,롯데,NC,3.2,5.6,0.24615384615384622
954,2019-07-09,2019,KIA,삼성,3.8,2.4,0.7148514851485148
955,2019-07-09,2019,삼성,KIA,5.6,5.8,0.4824615384615384
956,2019-07-09,2019,키움,KT,3.6,6.0,0.2647058823529412
957,2019-07-09,2019,KT,키움,2.8,5.4,0.21189189189189186
958,2019-07-09,2019,SK,한화,6.4,3.8,0.7393501805054152
959,2019-07-09,2019,한화,SK,5.0,6.6,0.3646441073512252
960,2019-07-11,2019,두산,LG,7.2,3.8,0.7821363910681955
961,2019-07-11,2019,LG,두산,4.2,5.6,0.36
962,2019-07-11,2019,NC,롯데,7.0,3.6,0.7908327953518399
963,2019-07-11,2019,롯데,NC,3.2,4.2,0.3672883787661406
964,2019-07-11,2019,KIA,삼성,3.6,3.0,0.5901639344262295
965,2019-07-11,2019,삼성,KIA,4.6,5.4,0.42050874403815575
966,2019-07-11,2019,키움,KT,6.0,6.0,0.5
967,2019-07-11,2019,KT,키움,2.8,7.6,0.11951219512195121
968,2019-07-11,2019,SK,한화,5.2,3.8,0.6518804243008679
969,2019-07-11,2019,한화,SK,4.2,5.0,0.41369606003752346
970,2019-07-12,2019,삼성,LG,8.2,3.8,0.8232125367286973
971,2019-07-12,2019,LG,삼성,3.0,3.2,0.46777546777546775
972,2019-07-12,2019,키움,SK,3.0,4.2,0.33783783783783783
973,2019-07-12,2019,SK,키움,2.4,8.2,0.0789041095890411
974,2019-07-12,2019,한화,KIA,3.6,5.2,0.324
975,2019-07-12,2019,KIA,한화,5.4,3.4,0.7161100196463656
976,2019-07-12,2019,두산,롯데,6.0,2.2,0.8814887365328109
977,2019-07-12,2019,롯데,두산,4.8,6.4,0.36
978,2019-07-12,2019,KT,NC,2.6,3.2,0.39764705882352935
979,2019-07-12,2019,NC,KT,6.2,5.4,0.5686390532544379
980,2019-07-13,2019,삼성,LG,8.2,4.2,0.7921771913289349
981,2019-07-13,2019,LG,삼성,2.2,3.8,0.25103734439834025
982,2019-07-13,2019,키움,SK,3.0,3.0,0.5
983,2019-07-13,2019,SK,키움,2.6,6.6,0.13434022257551673
984,2019-07-13,2019,두산,롯데,3.4,2.4,0.6674364896073902
985,2019-07-13,2019,롯데,두산,3.6,5.4,0.30769230769230765
986,2019-07-13,2019,KT,NC,3.6,3.6,0.5
987,2019-07-13,2019,NC,KT,7.4,5.0,0.6865596790371113
988,2019-07-13,2019,한화,KIA,3.4,5.0,0.31619256017505465
989,2019-07-13,2019,KIA,한화,4.4,2.8,0.711764705882353
990,2019-07-14,2019,삼성,LG,7.4,5.2,0.669437652811736
991,2019-07-14,2019,LG,삼성,2.8,4.0,0.32885906040268453
992,2019-07-14,2019,키움,SK,3.0,3.0,0.5
993,2019-07-14,2019,SK,키움,2.6,5.8,0.16732673267326734
994,2019-07-14,2019,두산,롯데,3.0,2.2,0.6502890173410405
995,2019-07-14,2019,롯데,두산,3.4,5.8,0.2557522123893805
996,2019-07-14,2019,KT,NC,5.8,3.8,0.699667221297837
997,2019-07-14,2019,NC,KT,6.2,6.0,0.5163890381515315
998,2019-07-14,2019,한화,KIA,5.4,4.6,0.5794912559618443
999,2019-07-14,2019,KIA,한화,3.8,3.0,0.6160409556313994
1000,2019-07-16,2019,KT,두산,3.0,6.4,0.18014411529223376
1001,2019-07-16,2019,두산,KT,5.8,6.0,0.4830557151062608
1002,2019-07-16,2019,LG,SK,2.6,3.0,0.4289340101522843
1003,2019-07-16,2019,SK,LG,5.6,3.6,0.7075812274368232
1004,2019-07-16,2019,삼성,키움,3.0,5.4,0.23584905660377356
1005,2019-07-16,2019,키움,삼성,2.8,3.2,0.4336283185840707
1006,2019-07-16,2019,NC,한화,5.0,3.8,0.6338742393509128
1007,2019-07-16,2019,한화,NC,5.8,3.6,0.7218884120171674
1008,2019-07-17,2019,KT,두산,3.6,4.6,0.37983587338804226
1009,2019-07-17,2019,두산,KT,3.8,6.8,0.23796967699406726
1010,2019-07-17,2019,LG,SK,3.2,5.0,0.29057888762769585
1011,2019-07-17,2019,SK,LG,5.4,3.6,0.6923076923076923
1012,2019-07-17,2019,롯데,KIA,4.8,4.8,0.5
1013,2019-07-17,2019,KIA,롯데,3.6,2.2,0.7280898876404495
1014,2019-07-17,2019,삼성,키움,2.4,4.2,0.24615384615384617
1015,2019-07-17,2019,키움,삼성,3.6,2.6,0.6572008113590263
1016,2019-07-17,2019,NC,한화,5.6,4.0,0.6621621621621621
1017,2019-07-17,2019,한화,NC,5.4,4.0,0.645704162976085
1018,2019-07-18,2019,KT,두산,4.0,3.8,0.5256241787122208
1019,2019-07-18,2019,두산,KT,3.8,7.6,0.19999999999999998
1020,2019-07-18,2019,LG,SK,3.4,5.6,0.26933830382106244
1021,2019-07-18,2019,SK,LG,5.4,3.2,0.7401015228426396
1022,2019-07-18,2019,롯데,KIA,4.4,5.0,0.43642921550946806
1023,2019-07-18,2019,KIA,롯데,4.0,1.6,0.8620689655172413
1024,2019-07-18,2019,삼성,키움,3.2,5.4,0.2598984771573604
1025,2019-07-18,2019,키움,삼성,5.2,3.0,0.7502774694783573
1026,2019-07-18,2019,NC,한화,7.4,4.0,0.7738835500282646
1027,2019-07-18,2019,한화,NC,5.6,6.0,0.46555819477434673
1028,2019-07-26,2019,한화,삼성,5.6,2.0,0.8868778280542985
1029,2019-07-26,2019,삼성,한화,7.8,4.8,0.7253218884120172
1030,2019-07-26,2019,NC,키움,3.0,5.2,0.2497225305216426
1031,2019-07-26,2019,키움,NC,4.8,5.6,0.42352941176470593
1032,2019-07-26,2019,SK,롯데,3.8,2.8,0.6481149012567325
1033,2019-07-26,2019,롯데,SK,4.6,6.2,0.3550335570469798
1034,2019-07-27,2019,KIA,두산,5.0,4.4,0.563570784490532
1035,2019-07-27,2019,두산,KIA,4.8,5.2,0.46006389776357826
1036,2019-07-27,2019,SK,롯데,5.2,3.6,0.676
1037,2019-07-27,2019,롯데,SK,5.4,7.0,0.3730808597748209
1038,2019-07-27,2019,한화,삼성,6.2,3.2,0.7896466721446179
1039,2019-07-27,2019,삼성,한화,8.6,4.4,0.7925417916845263
1040,2019-07-27,2019,LG,KT,2.8,7.4,0.1252396166134185
1041,2019-07-27,2019,KT,LG,5.2,5.0,0.5196003074558032
1042,2019-07-27,2019,NC,키움,3.0,5.8,0.21106941838649154
1043,2019-07-27,2019,키움,NC,3.2,5.8,0.23336371923427532
1044,2019-07-28,2019,SK,롯데,5.2,3.0,0.7502774694783573
1045,2019-07-28,2019,롯데,SK,4.8,7.0,0.31982232093281515
1046,2019-07-28,2019,한화,삼성,7.0,4.6,0.6984036488027366
1047,2019-07-28,2019,삼성,한화,8.0,4.2,0.7839294463498285
1048,2019-07-28,2019,LG,KT,3.2,5.2,0.2746781115879829
1049,2019-07-28,2019,KT,LG,5.0,5.0,0.5
1050,2019-07-28,2019,NC,키움,2.4,6.0,0.13793103448275862
1051,2019-07-28,2019,키움,NC,3.2,5.8,0.23336371923427532
1052,2019-07-30,2019,키움,LG,5.2,6.6,0.38300283286118986
1053,2019-07-30,2019,LG,키움,4.6,4.8,0.4787330316742081
1054,2019-07-30,2019,KIA,SK,4.0,5.6,0.33783783783783783
1055,2019-07-30,2019,SK,KIA,7.2,4.4,0.7280898876404495
1056,2019-07-30,2019,롯데,삼성,7.0,7.2,0.48591828639428797
1057,2019-07-30,2019,삼성,롯데,4.2,2.6,0.7229508196721312
1058,2019-07-30,2019,두산,NC,2.8,7.4,0.1252396166134185
1059,2019-07-30,2019,NC,두산,4.6,6.0,0.37018894331700486
1060,2019-07-30,2019,한화,KT,5.0,4.6,0.5415944540727904
1061,2019-07-30,2019,KT,한화,10.0,5.0,0.8
1062,2019-07-31,2019,키움,LG,4.0,6.2,0.2939015429831006
1063,2019-07-31,2019,LG,키움,3.8,3.6,0.527007299270073
1064,2019-07-31,2019,KIA,SK,4.0,4.0,0.5
1065,2019-07-31,2019,SK,KIA,5.2,3.8,0.6518804243008679
1066,2019-07-31,2019,롯데,삼성,5.4,7.0,0.3730808597748209
1067,2019-07-31,2019,삼성,롯데,4.6,2.8,0.7296551724137931
1068,2019-07-31,2019,두산,NC,4.4,4.8,0.45660377358490567
1069,2019-07-31,2019,NC,두산,4.4,6.2,0.3349480968858131
1070,2019-07-31,2019,한화,KT,5.0,3.8,0.6338742393509128
1071,2019-07-31,2019,KT,한화,7.8,5.2,0.6923076923076923
1072,2019-08-01,2019,키움,LG,4.0,5.8,0.32232070910556004
1073,2019-08-01,2019,LG,키움,3.6,4.2,0.4235294117647059
1074,2019-08-01,2019,KIA,SK,2.8,3.4,0.40412371134020614
1075,2019-08-01,2019,SK,KIA,4.2,3.0,0.6621621621621622
1076,2019-08-01,2019,롯데,삼성,6.0,7.6,0.38395904436860073
1077,2019-08-01,2019,삼성,롯데,4.8,3.2,0.6923076923076923
1078,2019-08-01,2019,두산,NC,4.4,5.0,0.43642921550946806
1079,2019-08-01,2019,NC,두산,4.6,6.6,0.32694684796044493
1080,2019-08-01,2019,한화,KT,5.2,3.0,0.7502774694783573
1081,2019-08-01,2019,KT,한화,6.8,5.4,0.6132625994694959
1082,2019-08-03,2019,삼성,LG,4.0,5.6,0.33783783783783783
1083,2019-08-03,2019,LG,삼성,6.2,6.6,0.46878048780487813
1084,2019-08-03,2019,두산,롯데,4.0,3.8,0.5256241787122208
1085,2019-08-03,2019,롯데,두산,3.8,6.4,0.2606498194945848
1086,2019-08-03,2019,NC,KIA,6.0,2.6,0.8419083255378859
1087,2019-08-03,2019,KIA,NC,4.0,4.6,0.4305705059203445
1088,2019-08-03,2019,KT,키움,5.0,4.2,0.5863039399624765
1089,2019-08-03,2019,키움,KT,5.0,1.8,0.8852691218130311
1090,2019-08-03,2019,SK,한화,5.2,4.4,0.5827586206896551
1091,2019-08-03,2019,한화,SK,1.8,3.8,0.18325791855203621
1092,2019-08-04,2019,삼성,LG,5.6,7.2,0.37692307692307686
1093,2019-08-04,2019,LG,삼성,7.6,7.2,0.527007299270073
1094,2019-08-04,2019,NC,KIA,5.0,3.0,0.7352941176470589
1095,2019-08-04,2019,KIA,NC,4.2,4.6,0.454639175257732
1096,2019-08-04,2019,KT,키움,6.2,3.6,0.7478599221789883
1097,2019-08-04,2019,키움,KT,4.2,2.8,0.6923076923076923
1098,2019-08-04,2019,SK,한화,4.4,3.2,0.654054054054054
1099,2019-08-04,2019,한화,SK,1.8,3.6,0.19999999999999998
1100,2019-08-04,2019,두산,롯데,3.4,4.2,0.3958904109589041
1101,2019-08-04,2019,롯데,두산,2.8,5.8,0.18900675024108002
1102,2019-08-06,2019,한화,두산,4.4,4.2,0.5232432432432433
1103,2019-08-06,2019,두산,한화,2.2,3.6,0.2719101123595506
1104,2019-08-06,2019,KT,SK,3.4,3.4,0.5
1105,2019-08-06,2019,SK,KT,2.8,3.6,0.37692307692307686
1106,2019-08-06,2019,LG,KIA,2.6,3.0,0.4289340101522843
1107,2019-08-06,2019,KIA,LG,5.8,5.4,0.5356687898089172
1108,2019-08-07,2019,한화,두산,4.8,4.0,0.5901639344262295
1109,2019-08-07,2019,두산,한화,3.2,3.8,0.41491085899513785
1110,2019-08-07,2019,KT,SK,3.6,3.4,0.5285481239804242
1111,2019-08-07,2019,SK,KT,2.4,3.6,0.3076923076923077
1112,2019-08-07,2019,삼성,NC,4.4,2.4,0.7707006369426751
1113,2019-08-07,2019,NC,삼성,6.6,5.0,0.6353558926487747
1114,2019-08-07,2019,LG,KIA,6.0,3.4,0.7569386038687973
1115,2019-08-07,2019,KIA,LG,5.8,8.4,0.32284069097888674
1116,2019-08-07,2019,키움,롯데,3.6,6.0,0.2647058823529412
1117,2019-08-07,2019,롯데,키움,5.0,4.2,0.5863039399624765
1118,2019-08-08,2019,KT,두산,4.6,4.2,0.545360824742268
1119,2019-08-08,2019,두산,KT,2.4,3.6,0.3076923076923077
1120,2019-08-08,2019,롯데,삼성,6.6,4.2,0.711764705882353
1121,2019-08-08,2019,삼성,롯데,5.8,6.4,0.4509383378016085
1122,2019-08-08,2019,LG,NC,2.8,2.6,0.5369863013698629
1123,2019-08-08,2019,NC,LG,6.2,9.4,0.30315457413249214
1124,2019-08-08,2019,한화,KIA,6.6,4.2,0.711764705882353
1125,2019-08-08,2019,KIA,한화,3.8,4.2,0.45012468827930174
1126,2019-08-08,2019,SK,키움,5.4,6.6,0.40099009900990107
1127,2019-08-08,2019,키움,SK,2.8,4.0,0.32885906040268453
1128,2019-08-09,2019,KT,두산,4.6,5.0,0.45840554592720967
1129,2019-08-09,2019,두산,KT,3.2,3.8,0.41491085899513785
1130,2019-08-09,2019,롯데,삼성,6.6,3.4,0.7902757619738753
1131,2019-08-09,2019,삼성,롯데,5.0,6.4,0.37901758641600963
1132,2019-08-09,2019,한화,KIA,5.0,5.0,0.5
1133,2019-08-09,2019,KIA,한화,4.6,4.0,0.5694294940796555
1134,2019-08-09,2019,SK,키움,6.6,5.2,0.6169971671388101
1135,2019-08-09,2019,키움,SK,2.8,3.2,0.4336283185840707
1136,2019-08-09,2019,LG,NC,2.4,3.6,0.3076923076923077
1137,2019-08-09,2019,NC,LG,7.8,7.6,0.5129848229342328
1138,2019-08-10,2019,SK,LG,6.2,6.0,0.5163890381515315
1139,2019-08-10,2019,LG,SK,3.8,3.4,0.5553846153846154
1140,2019-08-10,2019,KIA,삼성,6.0,3.2,0.7785467128027681
1141,2019-08-10,2019,삼성,KIA,5.6,6.0,0.46555819477434673
1142,2019-08-10,2019,롯데,NC,2.8,3.6,0.37692307692307686
1143,2019-08-10,2019,NC,롯데,4.8,5.8,0.4064925899788285
1144,2019-08-10,2019,한화,KT,3.6,2.6,0.6572008113590263
1145,2019-08-10,2019,KT,한화,6.0,4.8,0.6097560975609756
1146,2019-08-10,2019,두산,키움,5.2,5.2,0.5
1147,2019-08-10,2019,키움,두산,4.4,5.4,0.3990107172300082
1148,2019-08-11,2019,SK,LG,6.2,5.8,0.5332963374028856
1149,2019-08-11,2019,LG,SK,2.2,3.4,0.2951219512195123
1150,2019-08-11,2019,KIA,삼성,4.8,1.6,0.8999999999999999
1151,2019-08-11,2019,삼성,KIA,6.0,7.2,0.4098360655737705
1152,2019-08-11,2019,롯데,NC,2.6,4.8,0.22684563758389265
1153,2019-08-11,2019,NC,롯데,6.0,6.2,0.4836109618484686
1154,2019-08-11,2019,한화,KT,3.8,2.6,0.6811320754716981
1155,2019-08-11,2019,KT,한화,6.6,4.0,0.7313633310946944
1156,2019-08-11,2019,두산,키움,4.2,7.0,0.2647058823529412
1157,2019-08-11,2019,키움,두산,4.6,5.0,0.45840554592720967
1158,2019-08-13,2019,키움,LG,6.0,3.2,0.7785467128027681
1159,2019-08-13,2019,LG,키움,5.6,7.8,0.3401301518438178
1160,2019-08-13,2019,삼성,SK,2.4,4.0,0.2647058823529412
1161,2019-08-13,2019,SK,삼성,5.4,2.2,0.8576470588235293
1162,2019-08-13,2019,KT,롯데,7.0,4.6,0.6984036488027366
1163,2019-08-13,2019,롯데,KT,5.0,2.8,0.7612667478684532
1164,2019-08-13,2019,두산,KIA,3.6,7.2,0.19999999999999998
1165,2019-08-13,2019,KIA,두산,5.4,5.8,0.4643312101910828
1166,2019-08-13,2019,NC,한화,5.8,4.6,0.6138686131386861
1167,2019-08-13,2019,한화,NC,2.6,6.6,0.13434022257551673
1168,2019-08-14,2019,키움,LG,5.4,3.8,0.6688073394495413
1169,2019-08-14,2019,LG,키움,6.4,6.0,0.5322245322245323
1170,2019-08-14,2019,KT,롯데,4.8,5.0,0.4796003330557868
1171,2019-08-14,2019,롯데,KT,5.2,3.4,0.700518134715026
1172,2019-08-14,2019,두산,KIA,3.6,5.6,0.29241877256317694
1173,2019-08-14,2019,KIA,두산,4.4,5.8,0.3652830188679246
1174,2019-08-14,2019,NC,한화,6.8,3.6,0.7810810810810811
1175,2019-08-14,2019,한화,NC,2.8,8.2,0.10442194992008523
1176,2019-08-15,2019,SK,KIA,3.4,5.4,0.28388998035363455
1177,2019-08-15,2019,KIA,SK,2.2,3.8,0.25103734439834025
1178,2019-08-15,2019,NC,키움,5.2,8.6,0.26772277227722774
1179,2019-08-15,2019,키움,NC,4.2,6.2,0.3145506419400856
1180,2019-08-15,2019,한화,롯데,6.0,3.4,0.7569386038687973
1181,2019-08-15,2019,롯데,한화,6.4,5.0,0.6209824135839903
1182,2019-08-16,2019,LG,두산,4.8,4.6,0.5212669683257919
1183,2019-08-16,2019,두산,LG,5.6,3.4,0.7306616961789375
1184,2019-08-16,2019,한화,롯데,6.4,4.4,0.6790450928381964
1185,2019-08-16,2019,롯데,한화,6.6,5.2,0.6169971671388101
1186,2019-08-16,2019,삼성,KT,3.8,4.2,0.45012468827930174
1187,2019-08-16,2019,KT,삼성,5.8,2.2,0.8742203742203741
1188,2019-08-16,2019,SK,KIA,4.0,4.6,0.4305705059203445
1189,2019-08-16,2019,KIA,SK,3.2,4.0,0.39024390243902446
1190,2019-08-16,2019,NC,키움,5.0,8.4,0.2616157388028464
1191,2019-08-16,2019,키움,NC,4.0,6.4,0.28089887640449435
1192,2019-08-17,2019,롯데,두산,5.4,5.4,0.5
1193,2019-08-17,2019,두산,롯데,5.4,3.8,0.6688073394495413
1194,2019-08-17,2019,LG,삼성,6.0,2.4,0.8620689655172414
1195,2019-08-17,2019,삼성,LG,6.6,3.2,0.8096654275092936
1196,2019-08-17,2019,SK,NC,4.4,5.8,0.3652830188679246
1197,2019-08-17,2019,NC,SK,2.4,3.2,0.36
1198,2019-08-17,2019,KT,KIA,3.6,3.4,0.5285481239804242
1199,2019-08-17,2019,KIA,KT,3.4,5.8,0.2557522123893805
1200,2019-08-17,2019,한화,키움,5.4,7.6,0.3354809019788311
1201,2019-08-17,2019,키움,한화,5.8,4.8,0.5935074100211715
1202,2019-08-18,2019,롯데,두산,3.8,6.8,0.23796967699406726
1203,2019-08-18,2019,두산,롯데,5.4,4.0,0.645704162976085
1204,2019-08-18,2019,LG,삼성,5.2,3.2,0.7253218884120172
1205,2019-08-18,2019,삼성,LG,7.6,3.6,0.8167420814479638
1206,2019-08-18,2019,SK,NC,4.2,5.8,0.34399375975039004
1207,2019-08-18,2019,NC,SK,4.2,2.8,0.6923076923076923
1208,2019-08-18,2019,KT,KIA,3.4,3.2,0.5302752293577981
1209,2019-08-18,2019,KIA,KT,3.2,5.6,0.24615384615384622
1210,2019-08-18,2019,한화,키움,4.6,7.0,0.30159635119726336
1211,2019-08-18,2019,키움,한화,5.8,5.2,0.5543836519446275
1212,2019-08-20,2019,KIA,LG,7.2,4.4,0.7280898876404495
1213,2019-08-20,2019,LG,KIA,2.8,3.0,0.46555819477434673
1214,2019-08-20,2019,롯데,SK,4.8,3.0,0.7191011235955056
1215,2019-08-20,2019,SK,롯데,6.6,3.4,0.7902757619738753
1216,2019-08-20,2019,두산,NC,4.6,5.2,0.43900414937759324
1217,2019-08-20,2019,NC,두산,3.0,6.6,0.17123287671232879
1218,2019-08-20,2019,키움,KT,2.2,5.2,0.15181932245922208
1219,2019-08-20,2019,KT,키움,4.0,6.4,0.28089887640449435
1220,2019-08-20,2019,삼성,한화,4.6,5.8,0.3861313868613138
1221,2019-08-20,2019,한화,삼성,5.4,3.0,0.7641509433962265
1222,2019-08-21,2019,KIA,LG,6.4,5.8,0.5490616621983915
1223,2019-08-21,2019,LG,KIA,5.6,2.8,0.7999999999999999
1224,2019-08-21,2019,롯데,SK,4.6,3.2,0.6738853503184713
1225,2019-08-21,2019,SK,롯데,6.4,3.4,0.7798933739527799
1226,2019-08-21,2019,키움,KT,1.0,5.4,0.03315649867374005
1227,2019-08-21,2019,KT,키움,5.2,3.6,0.676
1228,2019-08-22,2019,NC,LG,4.4,7.0,0.28320655354008195
1229,2019-08-22,2019,LG,NC,3.2,5.2,0.2746781115879829
1230,2019-08-22,2019,한화,SK,4.2,2.8,0.6923076923076923
1231,2019-08-22,2019,SK,한화,5.0,4.0,0.6097560975609756
1232,2019-08-22,2019,두산,삼성,4.6,3.0,0.7015915119363395
1233,2019-08-22,2019,삼성,두산,3.2,6.0,0.22145328719723187
1234,2019-08-22,2019,롯데,KT,2.6,4.4,0.2588055130168453
1235,2019-08-22,2019,KT,롯데,6.4,2.0,0.911032028469751
1236,2019-08-22,2019,KIA,키움,4.8,4.4,0.5433962264150942
1237,2019-08-22,2019,키움,KIA,5.4,2.4,0.8350515463917526
1238,2019-08-23,2019,NC,LG,4.0,6.6,0.2686366689053056
1239,2019-08-23,2019,LG,NC,2.8,5.6,0.19999999999999998
1240,2019-08-23,2019,한화,SK,5.2,4.4,0.5827586206896551
1241,2019-08-23,2019,SK,한화,4.4,4.2,0.5232432432432433
1242,2019-08-23,2019,두산,삼성,6.4,3.0,0.8198558847077663
1243,2019-08-23,2019,삼성,두산,2.6,8.4,0.08742886704604243
1244,2019-08-23,2019,롯데,KT,2.8,3.4,0.40412371134020614
1245,2019-08-23,2019,KT,롯데,6.8,2.2,0.9052466718872356
1246,2019-08-23,2019,KIA,키움,5.0,4.2,0.5863039399624765
1247,2019-08-23,2019,키움,KIA,6.4,3.2,0.8
1248,2019-08-24,2019,KT,LG,3.0,7.8,0.12886597938144329
1249,2019-08-24,2019,LG,KT,2.8,3.2,0.4336283185840707
1250,2019-08-24,2019,KIA,SK,3.8,5.6,0.31528384279475985
1251,2019-08-24,2019,SK,KIA,6.8,2.6,0.8724528301886793
1252,2019-08-24,2019,NC,롯데,5.6,2.4,0.8448275862068965
1253,2019-08-24,2019,롯데,NC,3.2,5.2,0.2746781115879829
1254,2019-08-24,2019,키움,삼성,6.2,3.6,0.7478599221789883
1255,2019-08-24,2019,삼성,키움,3.4,4.6,0.3533007334963325
1256,2019-08-24,2019,두산,한화,5.4,4.2,0.6230769230769231
1257,2019-08-24,2019,한화,두산,2.6,8.6,0.08374628344895937
1258,2019-08-25,2019,KT,LG,4.4,8.6,0.20745820831547368
1259,2019-08-25,2019,LG,KT,5.0,4.4,0.563570784490532
1260,2019-08-25,2019,KIA,SK,3.0,5.6,0.2229930624380575
1261,2019-08-25,2019,SK,KIA,7.2,3.0,0.8520710059171598
1262,2019-08-25,2019,키움,삼성,6.0,2.6,0.8419083255378859
1263,2019-08-25,2019,삼성,키움,2.8,4.0,0.32885906040268453
1264,2019-08-25,2019,두산,한화,7.2,3.2,0.8350515463917526
1265,2019-08-25,2019,한화,두산,2.8,9.4,0.08149688149688147
1266,2019-08-25,2019,NC,롯데,5.0,2.4,0.8127438231469442
1267,2019-08-25,2019,롯데,NC,3.8,5.0,0.36612576064908725
1268,2019-08-27,2019,SK,두산,2.6,7.8,0.10000000000000002
1269,2019-08-27,2019,두산,SK,3.8,5.0,0.36612576064908725
1270,2019-08-27,2019,KT,NC,4.0,4.4,0.45248868778280543
1271,2019-08-27,2019,NC,KT,5.6,4.6,0.597105864432597
1272,2019-08-27,2019,삼성,KIA,4.6,3.2,0.6738853503184713
1273,2019-08-27,2019,KIA,삼성,8.6,4.0,0.8221431747443309
1274,2019-08-27,2019,LG,롯데,4.8,3.4,0.6658959537572255
1275,2019-08-27,2019,롯데,LG,5.2,6.2,0.4129505192425168
1276,2019-08-27,2019,키움,한화,7.0,2.6,0.8787661406025825
1277,2019-08-27,2019,한화,키움,3.2,8.2,0.1321631388745483
1278,2019-08-28,2019,SK,두산,2.4,8.2,0.0789041095890411
1279,2019-08-28,2019,두산,SK,3.8,4.4,0.4272189349112425
1280,2019-08-28,2019,KT,NC,4.2,4.6,0.454639175257732
1281,2019-08-28,2019,NC,KT,4.8,5.0,0.4796003330557868
1282,2019-08-28,2019,삼성,KIA,5.4,2.6,0.811804008908686
1283,2019-08-28,2019,KIA,삼성,8.8,5.0,0.7559547051932839
1284,2019-08-28,2019,LG,롯데,4.2,2.8,0.6923076923076923
1285,2019-08-28,2019,롯데,LG,4.6,5.4,0.42050874403815575
1286,2019-08-28,2019,키움,한화,9.0,2.6,0.9229717411121239
1287,2019-08-28,2019,한화,키움,3.0,9.6,0.08896797153024912
1288,2019-08-29,2019,SK,삼성,7.2,5.0,0.674648620510151
1289,2019-08-29,2019,삼성,SK,3.4,3.2,0.5302752293577981
1290,2019-08-29,2019,KIA,NC,5.4,4.0,0.645704162976085
1291,2019-08-29,2019,NC,KIA,4.6,2.6,0.7578796561604584
1292,2019-08-29,2019,두산,KT,4.8,5.8,0.4064925899788285
1293,2019-08-29,2019,KT,두산,2.6,6.4,0.14165968147527241
1294,2019-08-29,2019,롯데,키움,2.4,8.8,0.06923076923076922
1295,2019-08-29,2019,키움,롯데,4.0,3.2,0.6097560975609756
1296,2019-08-30,2019,한화,LG,4.4,5.6,0.3817034700315458
1297,2019-08-30,2019,LG,한화,7.6,1.8,0.9468852459016394
1298,2019-08-30,2019,SK,삼성,6.4,5.2,0.6023529411764705
1299,2019-08-30,2019,삼성,SK,4.0,2.8,0.6711409395973155
1300,2019-08-30,2019,두산,KT,5.8,7.4,0.38054298642533935
